TABLE NO.  1
 REPID       TIME        RESPONSE    SHIFT       DUR
  7.6000E+01  3.5000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.0000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.5000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  5.0000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  5.5000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  6.0000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  6.5000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  7.0000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  7.5000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  8.0000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  8.5000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  9.0000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  9.5000E+00  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.0000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.0500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.1000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.1500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.2000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.2500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.3000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.3500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.4000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.4500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.5000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.5500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.6000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.6500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.7000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.7500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.8000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.8500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.9000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  1.9500E+01  3.5549E+00  1.9282E+01  3.0167E-01
  7.6000E+01  2.0000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.0500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.1000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.1500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.2000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.2500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.3000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.3500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.4000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.4500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.5000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.5500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.6000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.6500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.7000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.7500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.8000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.8500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.9000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  2.9500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.0000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.0500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.1000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.1500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.2000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.2500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.3000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.3500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.4000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.4500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.5000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.5500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.6000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.6500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.7000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.7500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.8000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.8500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.9000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  3.9500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.0000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.0500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.1000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.1500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.2000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.2500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.3000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.3500E+01  3.5549E+00  1.9282E+01  3.0167E-01
  7.6000E+01  4.4000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.4500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.5000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.5500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.6000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.6500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.7000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.7500E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.6000E+01  4.8000E+01  5.0000E-01  1.9282E+01  3.0167E-01
  7.7000E+01  0.0000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  5.0000E-01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  1.0000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  1.5000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.0000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.5000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  3.0000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  3.5000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.0000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.5000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  5.0000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  5.5000E+00  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  6.0000E+00  9.1171E-01  5.6460E+00  1.0787E+01
  7.7000E+01  6.5000E+00  1.4847E+00  5.6460E+00  1.0787E+01
  7.7000E+01  7.0000E+00  2.0368E+00  5.6460E+00  1.0787E+01
  7.7000E+01  7.5000E+00  2.5565E+00  5.6460E+00  1.0787E+01
  7.7000E+01  8.0000E+00  3.0325E+00  5.6460E+00  1.0787E+01
  7.7000E+01  8.5000E+00  3.4550E+00  5.6460E+00  1.0787E+01
  7.7000E+01  9.0000E+00  3.8149E+00  5.6460E+00  1.0787E+01
  7.7000E+01  9.5000E+00  4.1047E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.0000E+01  4.3181E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.0500E+01  4.4508E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.1000E+01  4.4997E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.1500E+01  4.4641E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.2000E+01  4.3445E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.2500E+01  4.1435E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.3000E+01  3.8654E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.3500E+01  3.5160E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.4000E+01  3.1028E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.4500E+01  2.6346E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.5000E+01  2.1211E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.5500E+01  1.5733E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.6000E+01  1.0028E+00  5.6460E+00  1.0787E+01
  7.7000E+01  1.6500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  1.7000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  1.7500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  1.8000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  1.8500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  1.9000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  1.9500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.0000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.0500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.1000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.1500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.2000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.2500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.3000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.3500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.4000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.4500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.5000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.5500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.6000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.6500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.7000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.7500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.8000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.8500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.9000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  2.9500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  3.0000E+01  9.1171E-01  5.6460E+00  1.0787E+01
  7.7000E+01  3.0500E+01  1.4847E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.1000E+01  2.0368E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.1500E+01  2.5565E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.2000E+01  3.0325E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.2500E+01  3.4550E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.3000E+01  3.8149E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.3500E+01  4.1047E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.4000E+01  4.3181E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.4500E+01  4.4508E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.5000E+01  4.4997E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.5500E+01  4.4641E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.6000E+01  4.3445E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.6500E+01  4.1435E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.7000E+01  3.8654E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.7500E+01  3.5160E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.8000E+01  3.1028E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.8500E+01  2.6346E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.9000E+01  2.1211E+00  5.6460E+00  1.0787E+01
  7.7000E+01  3.9500E+01  1.5733E+00  5.6460E+00  1.0787E+01
  7.7000E+01  4.0000E+01  1.0028E+00  5.6460E+00  1.0787E+01
  7.7000E+01  4.0500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.1000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.1500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.2000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.2500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.3000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.3500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.4000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.4500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.5000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.5500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.6000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.6500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.7000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.7500E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.7000E+01  4.8000E+01  5.0000E-01  5.6460E+00  1.0787E+01
  7.8000E+01  0.0000E+00  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  5.0000E-01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.0000E+00  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.5000E+00  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.0000E+00  5.2808E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.5000E+00  1.3661E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.0000E+00  2.1655E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.5000E+00  2.8910E+00  1.9834E+00  7.4367E+00
  7.8000E+01  4.0000E+00  3.5102E+00  1.9834E+00  7.4367E+00
  7.8000E+01  4.5000E+00  3.9955E+00  1.9834E+00  7.4367E+00
  7.8000E+01  5.0000E+00  4.3255E+00  1.9834E+00  7.4367E+00
  7.8000E+01  5.5000E+00  4.4855E+00  1.9834E+00  7.4367E+00
  7.8000E+01  6.0000E+00  4.4683E+00  1.9834E+00  7.4367E+00
  7.8000E+01  6.5000E+00  4.2747E+00  1.9834E+00  7.4367E+00
  7.8000E+01  7.0000E+00  3.9133E+00  1.9834E+00  7.4367E+00
  7.8000E+01  7.5000E+00  3.4002E+00  1.9834E+00  7.4367E+00
  7.8000E+01  8.0000E+00  2.7582E+00  1.9834E+00  7.4367E+00
  7.8000E+01  8.5000E+00  2.0159E+00  1.9834E+00  7.4367E+00
  7.8000E+01  9.0000E+00  1.2061E+00  1.9834E+00  7.4367E+00
  7.8000E+01  9.5000E+00  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.0000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.0500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.1000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.1500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.2000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.2500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.3000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.3500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.4000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.4500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.5000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.5500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.6000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.6500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.7000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.7500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.8000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.8500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.9000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  1.9500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.0000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.0500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.1000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.1500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.2000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.2500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.3000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.3500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.4000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.4500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.5000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.5500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.6000E+01  5.2808E-01  1.9834E+00  7.4367E+00
  7.8000E+01  2.6500E+01  1.3661E+00  1.9834E+00  7.4367E+00
  7.8000E+01  2.7000E+01  2.1655E+00  1.9834E+00  7.4367E+00
  7.8000E+01  2.7500E+01  2.8910E+00  1.9834E+00  7.4367E+00
  7.8000E+01  2.8000E+01  3.5102E+00  1.9834E+00  7.4367E+00
  7.8000E+01  2.8500E+01  3.9955E+00  1.9834E+00  7.4367E+00
  7.8000E+01  2.9000E+01  4.3255E+00  1.9834E+00  7.4367E+00
  7.8000E+01  2.9500E+01  4.4855E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.0000E+01  4.4683E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.0500E+01  4.2747E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.1000E+01  3.9133E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.1500E+01  3.4002E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.2000E+01  2.7582E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.2500E+01  2.0159E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.3000E+01  1.2061E+00  1.9834E+00  7.4367E+00
  7.8000E+01  3.3500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.4000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.4500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.5000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.5500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.6000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.6500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.7000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.7500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.8000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.8500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.9000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  3.9500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.0000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.0500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.1000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.1500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.2000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.2500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.3000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.3500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.4000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.4500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.5000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.5500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.6000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.6500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.7000E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.7500E+01  5.0000E-01  1.9834E+00  7.4367E+00
  7.8000E+01  4.8000E+01  5.0000E-01  1.9834E+00  7.4367E+00
TABLE NO.  1
 REPID       TIME        RESPONSE    SHIFT       DUR
  8.1000E+01  0.0000E+00  4.2391E+00  1.5111E+01  2.3124E+01
  8.1000E+01  2.4000E+01  4.2391E+00  1.5111E+01  2.3124E+01
  8.1000E+01  4.8000E+01  4.2391E+00  1.5111E+01  2.3124E+01
  8.1000E+01  7.2000E+01  4.2391E+00  1.5111E+01  2.3124E+01
  8.1000E+01  9.6000E+01  4.2391E+00  1.5111E+01  2.3124E+01
  8.1000E+01  1.2000E+02  4.2391E+00  1.5111E+01  2.3124E+01
  8.1000E+01  1.4400E+02  4.2391E+00  1.5111E+01  2.3124E+01
  8.1000E+01  1.6800E+02  4.2391E+00  1.5111E+01  2.3124E+01
  8.2000E+01  0.0000E+00  5.0000E-01  8.0487E+00  9.5879E+00
  8.2000E+01  2.4000E+01  5.0000E-01  8.0487E+00  9.5879E+00
  8.2000E+01  4.8000E+01  5.0000E-01  8.0487E+00  9.5879E+00
  8.2000E+01  7.2000E+01  5.0000E-01  8.0487E+00  9.5879E+00
  8.2000E+01  9.6000E+01  5.0000E-01  8.0487E+00  9.5879E+00
  8.2000E+01  1.2000E+02  5.0000E-01  8.0487E+00  9.5879E+00
  8.2000E+01  1.4400E+02  5.0000E-01  8.0487E+00  9.5879E+00
  8.2000E+01  1.6800E+02  5.0000E-01  8.0487E+00  9.5879E+00
  8.3000E+01  0.0000E+00  4.4308E+00  1.6737E+01  1.2986E+01
  8.3000E+01  2.4000E+01  4.4308E+00  1.6737E+01  1.2986E+01
  8.3000E+01  4.8000E+01  4.4308E+00  1.6737E+01  1.2986E+01
  8.3000E+01  7.2000E+01  4.4308E+00  1.6737E+01  1.2986E+01
  8.3000E+01  9.6000E+01  4.4308E+00  1.6737E+01  1.2986E+01
  8.3000E+01  1.2000E+02  4.4308E+00  1.6737E+01  1.2986E+01
  8.3000E+01  1.4400E+02  4.4308E+00  1.6737E+01  1.2986E+01
  8.3000E+01  1.6800E+02  4.4308E+00  1.6737E+01  1.2986E+01
  8.4000E+01  0.0000E+00  5.0000E-01  1.2994E+01  7.1870E+00
  8.4000E+01  2.4000E+01  5.0000E-01  1.2994E+01  7.1870E+00
  8.4000E+01  4.8000E+01  5.0000E-01  1.2994E+01  7.1870E+00
  8.4000E+01  7.2000E+01  5.0000E-01  1.2994E+01  7.1870E+00
  8.4000E+01  9.6000E+01  5.0000E-01  1.2994E+01  7.1870E+00
  8.4000E+01  1.2000E+02  5.0000E-01  1.2994E+01  7.1870E+00
  8.4000E+01  1.4400E+02  5.0000E-01  1.2994E+01  7.1870E+00
  8.4000E+01  1.6800E+02  5.0000E-01  1.2994E+01  7.1870E+00
  8.5000E+01  0.0000E+00  3.0577E+00  2.2295E+01  7.7233E+00
  8.5000E+01  5.0000E-01  3.6261E+00  2.2295E+01  7.7233E+00
  8.5000E+01  1.0000E+00  4.0657E+00  2.2295E+01  7.7233E+00
  8.5000E+01  1.5000E+00  4.3584E+00  2.2295E+01  7.7233E+00
  8.5000E+01  2.0000E+00  4.4919E+00  2.2295E+01  7.7233E+00
  8.5000E+01  2.5000E+00  4.4609E+00  2.2295E+01  7.7233E+00
  8.5000E+01  3.0000E+00  4.2667E+00  2.2295E+01  7.7233E+00
  8.5000E+01  3.5000E+00  3.9171E+00  2.2295E+01  7.7233E+00
  8.5000E+01  4.0000E+00  3.4267E+00  2.2295E+01  7.7233E+00
  8.5000E+01  4.5000E+00  2.8156E+00  2.2295E+01  7.7233E+00
  8.5000E+01  5.0000E+00  2.1091E+00  2.2295E+01  7.7233E+00
  8.5000E+01  5.5000E+00  1.3363E+00  2.2295E+01  7.7233E+00
  8.5000E+01  6.0000E+00  5.2894E-01  2.2295E+01  7.7233E+00
  8.5000E+01  6.5000E+00  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  7.0000E+00  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  7.5000E+00  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  8.0000E+00  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  8.5000E+00  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  9.0000E+00  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  9.5000E+00  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  1.0000E+01  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  1.0500E+01  5.0000E-01  2.2295E+01  7.7233E+00
  8.5000E+01  1.1000E+01  5.0000E-01  2.2295E+01  7.7233E+00
